scene:office
slam:SVIO
frame:d400_imu
seq:6
1560244296.7501900196 -0.00088 0.33784 0.02121 -0.68918 -0.00768 -0.01006 0.72448
1560244296.7835474014 -0.00144 0.34324 0.02185 -0.68913 -0.00760 -0.01009 0.72453
1560244296.8169047832 -0.00228 0.34850 0.02216 -0.68910 -0.00755 -0.01008 0.72456
1560244296.8502624035 -0.00366 0.35555 0.02205 -0.68914 -0.00740 -0.01010 0.72452
1560244296.8836197853 -0.00376 0.36141 0.02214 -0.68907 -0.00750 -0.01000 0.72458
1560244296.9169774055 -0.00426 0.36740 0.02233 -0.68903 -0.00749 -0.00997 0.72463
1560244296.9503347874 -0.00406 0.37346 0.02245 -0.68898 -0.00753 -0.00987 0.72468
1560244296.9836924076 -0.00396 0.37931 0.02253 -0.68890 -0.00752 -0.00987 0.72475
1560244297.0170497894 -0.00381 0.38532 0.02274 -0.68881 -0.00749 -0.00988 0.72483
1560244297.0504071712 -0.00379 0.39153 0.02297 -0.68872 -0.00741 -0.00994 0.72492
1560244297.0837645531 -0.00340 0.39768 0.02307 -0.68865 -0.00737 -0.00995 0.72498
1560244297.1171224117 -0.00336 0.40426 0.02348 -0.68863 -0.00731 -0.01003 0.72500
1560244297.1504797935 -0.00310 0.41094 0.02382 -0.68857 -0.00735 -0.01001 0.72506
1560244297.1839368343 -0.00335 0.41801 0.02432 -0.68858 -0.00726 -0.01009 0.72505
1560244297.2172949314 -0.00266 0.42505 0.02470 -0.68860 -0.00728 -0.01006 0.72504
1560244297.2506527901 -0.00260 0.43208 0.02527 -0.68853 -0.00713 -0.01023 0.72510
1560244297.2840108871 -0.00216 0.43875 0.02558 -0.68847 -0.00699 -0.01043 0.72516
1560244297.3173692226 -0.00237 0.44614 0.02591 -0.68856 -0.00678 -0.01071 0.72507
1560244297.3507270813 -0.00240 0.45316 0.02689 -0.68846 -0.00656 -0.01097 0.72516
1560244297.3840851784 -0.00280 0.46094 0.02750 -0.68815 -0.00633 -0.01128 0.72545
1560244297.4174430370 -0.00319 0.46820 0.02746 -0.68822 -0.00621 -0.01151 0.72539
1560244297.4508013725 -0.00332 0.47533 0.02780 -0.68846 -0.00615 -0.01164 0.72516
1560244297.4841594696 -0.00328 0.48199 0.02850 -0.68834 -0.00630 -0.01156 0.72527
1560244297.5175173283 -0.00353 0.48862 0.02890 -0.68826 -0.00655 -0.01138 0.72535
1560244297.5508754253 -0.00410 0.49528 0.02915 -0.68834 -0.00677 -0.01099 0.72527
1560244297.5842337608 -0.00466 0.50199 0.02959 -0.68840 -0.00714 -0.01053 0.72522
1560244297.6175916195 -0.00542 0.50877 0.02994 -0.68834 -0.00768 -0.01014 0.72528
1560244297.6509497166 -0.00581 0.51555 0.03007 -0.68840 -0.00812 -0.00948 0.72523
1560244297.6843075752 -0.00634 0.52255 0.03059 -0.68848 -0.00850 -0.00885 0.72515
1560244297.7176656723 -0.00683 0.52899 0.03121 -0.68840 -0.00898 -0.00816 0.72523
1560244297.7510240078 -0.00753 0.53557 0.03153 -0.68840 -0.00949 -0.00749 0.72523
1560244297.7843818665 -0.00846 0.54259 0.03193 -0.68846 -0.00999 -0.00687 0.72518
1560244297.8177399635 -0.00929 0.55076 0.03253 -0.68837 -0.01057 -0.00611 0.72526
1560244297.8510978222 -0.01008 0.55745 0.03312 -0.68818 -0.01093 -0.00505 0.72544
1560244297.8844561577 -0.01094 0.56431 0.03365 -0.68808 -0.01117 -0.00370 0.72554
1560244297.9178142548 -0.01174 0.57111 0.03425 -0.68800 -0.01140 -0.00229 0.72562
1560244297.9511721134 -0.01261 0.57776 0.03502 -0.68779 -0.01160 -0.00087 0.72581
1560244297.9845302105 -0.01354 0.58480 0.03577 -0.68763 -0.01175 0.00057 0.72597
1560244298.0178880692 -0.01424 0.59122 0.03626 -0.68753 -0.01204 0.00189 0.72605
1560244298.0512464046 -0.01513 0.59894 0.03705 -0.68733 -0.01231 0.00318 0.72624
1560244298.0846045017 -0.01597 0.60527 0.03765 -0.68713 -0.01279 0.00423 0.72641
1560244298.1179623604 -0.01679 0.61191 0.03813 -0.68704 -0.01326 0.00519 0.72648
1560244298.1513204575 -0.01770 0.61890 0.03871 -0.68699 -0.01384 0.00597 0.72651
1560244298.1847720146 -0.01850 0.62459 0.03951 -0.68672 -0.01443 0.00663 0.72675
1560244298.2181305885 -0.01943 0.63076 0.03986 -0.68663 -0.01512 0.00739 0.72682
1560244298.2514891624 -0.02036 0.63723 0.04015 -0.68679 -0.01590 0.00821 0.72663
1560244298.2848479748 -0.02095 0.64492 0.04083 -0.68670 -0.01664 0.00913 0.72669
1560244298.3182065487 -0.02204 0.65100 0.04135 -0.68655 -0.01740 0.00990 0.72680
1560244298.3515651226 -0.02324 0.65738 0.04161 -0.68665 -0.01821 0.01061 0.72668
1560244298.3849239349 -0.02430 0.66350 0.04215 -0.68669 -0.01906 0.01141 0.72662
1560244298.4182827473 -0.02562 0.66942 0.04296 -0.68655 -0.01994 0.01227 0.72671
1560244298.4516413212 -0.02707 0.67518 0.04355 -0.68637 -0.02095 0.01334 0.72683
1560244298.4849998951 -0.02842 0.68064 0.04374 -0.68624 -0.02205 0.01463 0.72689
1560244298.5183587074 -0.02966 0.68795 0.04419 -0.68616 -0.02326 0.01611 0.72690
1560244298.5517172813 -0.03143 0.69352 0.04462 -0.68602 -0.02475 0.01764 0.72695
1560244298.5850758553 -0.03353 0.69949 0.04522 -0.68587 -0.02648 0.01933 0.72698
1560244298.6184346676 -0.03585 0.70500 0.04578 -0.68574 -0.02841 0.02122 0.72698
1560244298.6517932415 -0.03792 0.70988 0.04648 -0.68552 -0.03051 0.02347 0.72703
1560244298.6851518154 -0.03985 0.71518 0.04710 -0.68533 -0.03300 0.02582 0.72703
1560244298.7185103893 -0.04247 0.72076 0.04742 -0.68519 -0.03563 0.02820 0.72695
1560244298.7518692017 -0.04507 0.72798 0.04844 -0.68503 -0.03827 0.03095 0.72685
1560244298.7852277756 -0.04796 0.73384 0.04886 -0.68475 -0.04109 0.03368 0.72684
1560244298.8185863495 -0.05068 0.73864 0.04928 -0.68449 -0.04393 0.03634 0.72679
1560244298.8519451618 -0.05322 0.74434 0.05016 -0.68429 -0.04658 0.03914 0.72667
1560244298.8853037357 -0.05618 0.74982 0.05035 -0.68414 -0.04933 0.04177 0.72648
1560244298.9186623096 -0.05892 0.75495 0.05056 -0.68403 -0.05205 0.04443 0.72624
1560244298.9520208836 -0.06147 0.75967 0.05094 -0.68396 -0.05454 0.04742 0.72593
1560244298.9853799343 -0.06483 0.76493 0.05108 -0.68394 -0.05718 0.05017 0.72556
1560244299.0187385082 -0.06823 0.77042 0.05122 -0.68410 -0.05993 0.05276 0.72501
1560244299.0520970821 -0.07124 0.77720 0.05201 -0.68410 -0.06238 0.05556 0.72459
1560244299.0854558945 -0.07461 0.78207 0.05212 -0.68415 -0.06491 0.05820 0.72412
1560244299.1188144684 -0.07791 0.78747 0.05192 -0.68447 -0.06746 0.06084 0.72336
1560244299.1521730423 -0.08017 0.79274 0.05228 -0.68485 -0.06983 0.06381 0.72252
1560244299.1856050491 -0.08370 0.79776 0.05243 -0.68509 -0.07229 0.06664 0.72180
1560244299.2189640999 -0.08716 0.80265 0.05236 -0.68541 -0.07459 0.06968 0.72097
1560244299.2523233891 -0.08983 0.80733 0.05274 -0.68581 -0.07661 0.07319 0.72003
1560244299.2856829166 -0.09343 0.81227 0.05281 -0.68628 -0.07858 0.07675 0.71899
1560244299.3190419674 -0.09693 0.81706 0.05284 -0.68680 -0.08092 0.08017 0.71787
1560244299.3524012566 -0.09986 0.82128 0.05297 -0.68719 -0.08343 0.08373 0.71680
1560244299.3857605457 -0.10380 0.82639 0.05295 -0.68766 -0.08595 0.08735 0.71561
1560244299.4191198349 -0.10723 0.83116 0.05289 -0.68814 -0.08896 0.09079 0.71435
1560244299.4524788857 -0.11114 0.83539 0.05298 -0.68831 -0.09221 0.09424 0.71334
1560244299.4858384132 -0.11481 0.83936 0.05297 -0.68845 -0.09558 0.09793 0.71226
1560244299.5191977024 -0.11886 0.84319 0.05301 -0.68857 -0.09903 0.10177 0.71113
1560244299.5525569916 -0.12268 0.84683 0.05273 -0.68871 -0.10251 0.10555 0.70996
1560244299.5859162807 -0.12701 0.85064 0.05281 -0.68876 -0.10602 0.10931 0.70881
1560244299.6192753315 -0.13115 0.85435 0.05285 -0.68871 -0.10953 0.11310 0.70773
1560244299.6526348591 -0.13539 0.85809 0.05314 -0.68867 -0.11307 0.11687 0.70660
1560244299.6859939098 -0.13967 0.86183 0.05314 -0.68862 -0.11660 0.12061 0.70545
1560244299.7193531990 -0.14403 0.86503 0.05307 -0.68851 -0.12010 0.12431 0.70433
1560244299.7527127266 -0.14794 0.86840 0.05308 -0.68844 -0.12364 0.12797 0.70313
1560244299.7860717773 -0.15214 0.87166 0.05307 -0.68837 -0.12713 0.13158 0.70190
1560244299.8194310665 -0.15596 0.87509 0.05299 -0.68841 -0.13065 0.13500 0.70057
1560244299.8527903557 -0.16030 0.87848 0.05314 -0.68837 -0.13407 0.13821 0.69934
1560244299.8861496449 -0.16393 0.88230 0.05325 -0.68843 -0.13728 0.14136 0.69803
1560244299.9195086956 -0.16789 0.88537 0.05313 -0.68846 -0.14044 0.14449 0.69672
1560244299.9528682232 -0.17108 0.88862 0.05321 -0.68857 -0.14314 0.14794 0.69534
1560244299.9862275124 -0.17472 0.89134 0.05347 -0.68858 -0.14546 0.15137 0.69411
1560244300.0195865631 -0.17774 0.89442 0.05373 -0.68866 -0.14777 0.15451 0.69285
