scene:cafe
slam:SVIO
frame:d400_imu
seq:1
1560004888.3815248013 -0.01790 -0.23760 -0.01770 -0.68890 -0.03962 0.01562 0.72361
1560004888.4148817062 -0.01686 -0.24623 -0.01674 -0.68877 -0.04155 0.01755 0.72358
1560004888.4482383728 -0.01789 -0.25330 -0.01694 -0.68862 -0.04325 0.01924 0.72358
1560004888.4815950394 -0.01837 -0.25826 -0.01743 -0.68868 -0.04497 0.02092 0.72336
1560004888.5149514675 -0.01910 -0.26410 -0.01803 -0.68885 -0.04666 0.02258 0.72305
1560004888.5483081341 -0.01990 -0.26956 -0.01831 -0.68890 -0.04833 0.02424 0.72284
1560004888.5816648006 -0.02061 -0.27437 -0.01841 -0.68878 -0.04993 0.02589 0.72279
1560004888.6150214672 -0.02053 -0.27785 -0.01844 -0.68869 -0.05148 0.02750 0.72270
1560004888.6483781338 -0.02093 -0.28173 -0.01853 -0.68874 -0.05291 0.02895 0.72250
1560004888.6817345619 -0.02164 -0.28505 -0.01869 -0.68888 -0.05418 0.03025 0.72222
1560004888.7150759697 -0.02178 -0.28912 -0.01855 -0.68888 -0.05526 0.03145 0.72208
1560004888.7484326363 -0.02223 -0.29169 -0.01831 -0.68880 -0.05621 0.03251 0.72204
1560004888.7817890644 -0.02269 -0.29442 -0.01838 -0.68885 -0.05699 0.03338 0.72189
1560004888.8151457310 -0.02323 -0.29650 -0.01872 -0.68921 -0.05764 0.03409 0.72146
1560004888.8485021591 -0.02376 -0.29840 -0.01875 -0.68967 -0.05817 0.03474 0.72094
1560004888.8818588257 -0.02429 -0.30038 -0.01843 -0.69001 -0.05875 0.03549 0.72054
1560004888.9152154922 -0.02493 -0.30240 -0.01809 -0.69027 -0.05938 0.03632 0.72019
1560004888.9485719204 -0.02528 -0.31463 -0.01855 -0.69055 -0.05993 0.03720 0.71984
1560004888.9819288254 -0.02636 -0.31797 -0.01848 -0.69097 -0.06050 0.03788 0.71935
1560004889.0152852535 -0.02694 -0.31952 -0.01836 -0.69127 -0.06098 0.03849 0.71899
1560004889.0486419201 -0.02749 -0.32035 -0.01813 -0.69162 -0.06140 0.03904 0.71859
1560004889.0819983482 -0.02794 -0.32096 -0.01795 -0.69197 -0.06176 0.03953 0.71819
1560004889.1153550148 -0.02832 -0.32189 -0.01771 -0.69245 -0.06203 0.03995 0.71768
1560004889.1487114429 -0.02861 -0.32138 -0.01704 -0.69302 -0.06220 0.04029 0.71710
1560004889.1820681095 -0.02893 -0.31993 -0.01641 -0.69365 -0.06217 0.04049 0.71648
1560004889.2154247761 -0.02925 -0.31818 -0.01601 -0.69431 -0.06209 0.04061 0.71584
1560004889.2487812042 -0.02946 -0.31600 -0.01538 -0.69501 -0.06199 0.04074 0.71516
1560004889.2821378708 -0.02912 -0.31519 -0.01427 -0.69605 -0.06184 0.04089 0.71416
1560004889.3154942989 -0.02928 -0.31291 -0.01323 -0.69704 -0.06172 0.04112 0.71318
1560004889.3488509655 -0.02945 -0.31053 -0.01211 -0.69802 -0.06164 0.04145 0.71221
1560004889.3822076321 -0.03004 -0.30787 -0.01110 -0.69897 -0.06163 0.04192 0.71126
1560004889.4155642986 -0.03101 -0.30494 -0.01031 -0.69987 -0.06174 0.04254 0.71032
1560004889.4489207268 -0.03251 -0.30115 -0.00962 -0.70073 -0.06197 0.04332 0.70941
1560004889.4822773933 -0.03381 -0.29723 -0.00902 -0.70157 -0.06231 0.04428 0.70849
1560004889.5156340599 -0.03515 -0.29312 -0.00831 -0.70235 -0.06271 0.04534 0.70762
