scene:corridor
slam:SVIO
frame:d400_imu
seq:5
1560400100.9027349949 -0.01285 0.71296 0.03347 -0.69063 -0.02310 0.00909 0.72278
1560400100.9360864162 -0.01516 0.74120 0.03301 -0.69051 -0.02488 0.01113 0.72281
1560400100.9694380760 -0.01865 0.77173 0.03372 -0.69050 -0.02648 0.01293 0.72273
1560400101.0027892590 -0.02181 0.79949 0.03523 -0.69028 -0.02762 0.01465 0.72287
1560400101.0361409187 -0.02420 0.82673 0.03700 -0.68978 -0.02848 0.01610 0.72328
1560400101.0694921017 -0.02625 0.85427 0.03855 -0.68943 -0.02914 0.01731 0.72356
1560400101.1028435230 -0.02873 0.88221 0.04123 -0.68941 -0.02936 0.01834 0.72354
1560400101.1361951828 -0.03005 0.90997 0.04280 -0.68930 -0.02996 0.01927 0.72360
1560400101.1695463657 -0.03218 0.93536 0.04477 -0.68894 -0.03057 0.02002 0.72389
1560400101.2028980255 -0.03404 0.96089 0.04598 -0.68862 -0.03133 0.02082 0.72414
1560400101.2362492085 -0.03626 0.98877 0.04648 -0.68869 -0.03219 0.02162 0.72402
1560400101.2696006298 -0.03940 1.01731 0.04803 -0.68872 -0.03298 0.02231 0.72393
1560400101.3029420376 -0.04152 1.04323 0.04964 -0.68836 -0.03368 0.02303 0.72422
1560400101.3362936974 -0.04653 1.07308 0.05285 -0.68835 -0.03398 0.02341 0.72421
1560400101.3696451187 -0.04916 1.10142 0.05373 -0.68850 -0.03474 0.02400 0.72401
1560400101.4029963017 -0.05160 1.12928 0.05503 -0.68842 -0.03538 0.02468 0.72403
1560400101.4363477230 -0.05381 1.15403 0.05575 -0.68835 -0.03606 0.02528 0.72404
1560400101.4696991444 -0.05604 1.17871 0.05618 -0.68855 -0.03667 0.02577 0.72380
1560400101.5030505657 -0.05921 1.20744 0.05729 -0.68877 -0.03725 0.02621 0.72355
1560400101.5364017487 -0.06258 1.23603 0.05889 -0.68885 -0.03776 0.02672 0.72343
1560400101.5697531700 -0.06542 1.26310 0.06054 -0.68878 -0.03836 0.02718 0.72344
1560400101.6031048298 -0.07253 1.29191 0.06338 -0.68876 -0.03892 0.02705 0.72343
1560400101.6364560127 -0.07551 1.32020 0.06367 -0.68881 -0.03957 0.02738 0.72334
1560400101.6698074341 -0.07858 1.34951 0.06459 -0.68908 -0.04006 0.02765 0.72305
1560400101.7031586170 -0.08161 1.37957 0.06622 -0.68922 -0.04046 0.02782 0.72289
1560400101.7365102768 -0.08468 1.40791 0.06831 -0.68903 -0.04067 0.02790 0.72305
1560400101.7698614597 -0.08725 1.43499 0.06951 -0.68891 -0.04080 0.02805 0.72315
1560400101.8032128811 -0.08932 1.46173 0.07085 -0.68900 -0.04088 0.02832 0.72306
1560400101.8365643024 -0.09240 1.48905 0.07193 -0.68915 -0.04112 0.02865 0.72288
1560400101.8699157238 -0.09986 1.52068 0.07497 -0.68920 -0.04126 0.02857 0.72283
1560400101.9032671452 -0.10181 1.54717 0.07457 -0.68944 -0.04173 0.02903 0.72255
1560400101.9366183281 -0.10440 1.57361 0.07543 -0.68970 -0.04216 0.02937 0.72227
1560400101.9699697495 -0.10742 1.60156 0.07616 -0.68973 -0.04248 0.02964 0.72222
1560400102.0033211708 -0.10936 1.62725 0.07705 -0.68969 -0.04275 0.02995 0.72222
1560400102.0366725922 -0.11175 1.65362 0.07846 -0.68982 -0.04293 0.03020 0.72208
1560400102.0700240135 -0.11434 1.67949 0.07981 -0.68987 -0.04294 0.03028 0.72203
1560400102.1033754349 -0.11697 1.70539 0.08081 -0.68990 -0.04292 0.03038 0.72199
1560400102.1367268562 -0.12213 1.73849 0.08336 -0.68991 -0.04280 0.03025 0.72199
1560400102.1700780392 -0.12556 1.76854 0.08467 -0.68989 -0.04269 0.03019 0.72202
1560400102.2034294605 -0.12891 1.79928 0.08569 -0.68985 -0.04247 0.03012 0.72208
1560400102.2367811203 -0.13170 1.82784 0.08688 -0.68977 -0.04213 0.03013 0.72217
1560400102.2701323032 -0.13407 1.85127 0.08769 -0.68986 -0.04184 0.02996 0.72211
1560400102.3034830093 -0.13674 1.87791 0.08877 -0.68984 -0.04166 0.02962 0.72215
1560400102.3368344307 -0.13888 1.90435 0.08982 -0.68987 -0.04141 0.02943 0.72215
1560400102.3701858521 -0.14092 1.93157 0.09101 -0.68998 -0.04105 0.02911 0.72208
1560400102.4035370350 -0.14280 1.95880 0.09233 -0.69010 -0.04052 0.02861 0.72201
1560400102.4368884563 -0.14430 1.98422 0.09360 -0.69009 -0.03973 0.02796 0.72209
1560400102.4702398777 -0.14560 2.00806 0.09456 -0.69004 -0.03889 0.02720 0.72221
1560400102.5035912991 -0.14687 2.03361 0.09560 -0.69013 -0.03795 0.02641 0.72221
1560400102.5369427204 -0.14793 2.05972 0.09655 -0.69033 -0.03695 0.02560 0.72209
1560400102.5702939034 -0.14929 2.08575 0.09760 -0.69048 -0.03601 0.02461 0.72204
1560400102.6036455631 -0.15570 2.12114 0.09683 -0.69102 -0.03477 0.02318 0.72163
1560400102.6369967461 -0.15761 2.14832 0.09799 -0.69116 -0.03397 0.02224 0.72156
1560400102.6703481674 -0.15950 2.17490 0.09943 -0.69109 -0.03321 0.02127 0.72169
1560400102.7036993504 -0.16116 2.20096 0.10072 -0.69107 -0.03241 0.02037 0.72177
1560400102.7370510101 -0.16268 2.22748 0.10177 -0.69121 -0.03155 0.01945 0.72170
1560400102.7704024315 -0.16399 2.25430 0.10278 -0.69131 -0.03061 0.01849 0.72167
1560400102.8037536144 -0.16504 2.28079 0.10396 -0.69131 -0.02965 0.01761 0.72173
1560400102.8371050358 -0.16939 2.31169 0.10397 -0.69179 -0.02845 0.01633 0.72135
1560400102.8704564571 -0.17130 2.33890 0.10508 -0.69199 -0.02763 0.01547 0.72121
1560400102.9038078785 -0.17330 2.36538 0.10629 -0.69205 -0.02681 0.01449 0.72121
1560400102.9371590614 -0.17428 2.39201 0.10724 -0.69215 -0.02576 0.01360 0.72117
1560400102.9705104828 -0.17442 2.41746 0.10806 -0.69227 -0.02455 0.01265 0.72111
1560400103.0038621426 -0.17508 2.44367 0.10882 -0.69266 -0.02350 0.01147 0.72079
1560400103.0372133255 -0.17783 2.46822 0.10874 -0.69319 -0.02279 0.00962 0.72033
1560400103.0705647469 -0.18114 2.49849 0.11037 -0.69321 -0.02209 0.00847 0.72035
1560400103.1039159298 -0.18130 2.52495 0.10992 -0.69363 -0.02137 0.00762 0.71998
1560400103.1372675896 -0.18207 2.55189 0.11107 -0.69350 -0.02054 0.00669 0.72013
1560400103.1706190109 -0.18251 2.57777 0.11176 -0.69341 -0.01967 0.00577 0.72025
1560400103.2039701939 -0.18269 2.60446 0.11224 -0.69366 -0.01866 0.00494 0.72004
1560400103.2373216152 -0.18223 2.63348 0.11257 -0.69400 -0.01731 0.00432 0.71975
1560400103.2706727982 -0.18359 2.65946 0.11219 -0.69456 -0.01554 0.00381 0.71926
1560400103.3040175438 -0.18228 2.68253 0.11010 -0.69503 -0.01412 0.00298 0.71884
1560400103.3373689651 -0.18233 2.70995 0.11047 -0.69531 -0.01290 0.00190 0.71859
1560400103.3707203865 -0.18178 2.73759 0.11102 -0.69543 -0.01161 0.00087 0.71850
1560400103.4040718079 -0.18105 2.76516 0.11164 -0.69548 -0.01032 -0.00015 0.71847
1560400103.4374229908 -0.18091 2.79197 0.11148 -0.69599 -0.00917 -0.00114 0.71799
1560400103.4707744122 -0.18288 2.82107 0.11152 -0.69675 -0.00797 -0.00182 0.71727
1560400103.5041258335 -0.18211 2.84924 0.11254 -0.69664 -0.00697 -0.00237 0.71739
1560400103.5374770164 -0.18097 2.87654 0.11200 -0.69709 -0.00596 -0.00274 0.71695
1560400103.5708286762 -0.18056 2.90501 0.11210 -0.69738 -0.00510 -0.00322 0.71667
1560400103.6041798592 -0.18011 2.93316 0.11293 -0.69746 -0.00438 -0.00374 0.71660
1560400103.6375312805 -0.17916 2.96044 0.11245 -0.69781 -0.00321 -0.00396 0.71626
1560400103.6708824635 -0.17744 2.98607 0.10943 -0.69864 -0.00168 -0.00396 0.71546
1560400103.7042338848 -0.17616 3.01433 0.10433 -0.69988 0.00018 -0.00394 0.71425
1560400103.7375855446 -0.18033 3.06247 0.10045 -0.70097 0.00192 -0.00439 0.71318
1560400103.7709367275 -0.18003 3.08920 0.09554 -0.70216 0.00351 -0.00499 0.71200
1560400103.8042881489 -0.17935 3.11757 0.09005 -0.70340 0.00509 -0.00556 0.71075
1560400103.8376393318 -0.17850 3.14787 0.08495 -0.70429 0.00609 -0.00642 0.70986
1560400103.8709907532 -0.17822 3.17777 0.08019 -0.70525 0.00681 -0.00731 0.70889
